CO_IES;CO_CURSO;CO_MUNICIPIO;DS_MODELO_DADOS;TP_MODALIDADE_ENSINO;ANO_INICIAL;ANO_FINAL;ANOS_ZERO;NO_IES;NO_CURSO;NO_MUNICIPIO;NU_ANO_CENSO
242;1582525;3154606;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Cibersegurança;Ribeirão das Neves;2023
242;1582525;4113700;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Cibersegurança;Londrina;2024
242;1582533;3127701;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Ciência De Dados;Governador Valadares;2024
242;1582533;3552809;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Ciência De Dados;Taboão da Serra;2023
242;1582533;3554102;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Ciência De Dados;Taubaté;2024
242;1582533;5107925;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Ciência De Dados;Sorriso;2024
242;1582546;2704302;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Computação Em Nuvem;Maceió;2023
242;1582546;4209102;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Computação Em Nuvem;Joinville;2024
242;1582559;2704302;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Desenvolvimento Back-End;Maceió;2023
242;1582586;2604106;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Desenvolvimento Mobile;Caruaru;2024
242;1582586;2927408;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Desenvolvimento Mobile;Salvador;2024
242;1582586;3151800;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Desenvolvimento Mobile;Poços de Caldas;2024
242;1582601;3151800;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Desenvolvimento Web;Poços de Caldas;2024
242;1601622;3525904;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;Inteligência De Mercado E Análise De Dados;Jundiaí;2024
2460;105762;2408102;cadastro_cursos;1;2021;2023;3;FACULDADE ESTÁCIO DE NATAL;Redes De Computadores;Natal;2023
2575;4370;3505500;cadastro_cursos;1;2011;2013;3;FACULDADES INTEGRADAS SOARES DE OLIVEIRA;SISTEMAS PARA INTERNET;Barretos;2013
2582;55005;4119608;antigo;1;2017;2019;3;FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ;SISTEMAS DE INFORMAÇÃO;;2019
271;1454280;2111102;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE DO OESTE PAULISTA;Engenharia De Software;São João dos Patos;2024
271;1454280;3549904;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DO OESTE PAULISTA;Engenharia De Software;São José dos Campos;2024
271;1454280;3550308;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE DO OESTE PAULISTA;Engenharia De Software;São Paulo;2022
271;1454280;5300108;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DO OESTE PAULISTA;Engenharia De Software;Brasília;2024
271;1486905;1501725;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE DO OESTE PAULISTA;Gestão Da Tecnologia Da Informação;Brasil Novo;2024
271;1486905;3550704;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE DO OESTE PAULISTA;Gestão Da Tecnologia Da Informação;São Sebastião;2023
271;1486905;3554300;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DO OESTE PAULISTA;Gestão Da Tecnologia Da Informação;Teodoro Sampaio;2024
271;1570941;3205309;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DO OESTE PAULISTA;Análise E Desenvolvimento De Sistemas;Vitória;2024
277;1440022;2304400;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;Redes De Computadores;Fortaleza;2022
2835;1313397;2503704;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Análise E Desenvolvimento De Sistemas;Cajazeiras;2023
2835;1313397;2614857;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Análise E Desenvolvimento De Sistemas;Tamandaré;2024
2835;1313397;3511102;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Análise E Desenvolvimento De Sistemas;Catanduva;2023
2835;1486085;2612208;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Digital Security;Salgueiro;2024
2835;1486086;2307650;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Game Design;Maracanaú;2023
2835;1486087;2800308;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Service Design;Aracaju;2024
2835;91513;2611606;cadastro_cursos;1;2010;2012;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;SISTEMAS DE BANCO DE DADOS;Recife;2012
2950;1205312;4314902;cadastro_cursos;1;2021;2023;3;Centro Universitário FADERGS;Sistemas Para Internet;Porto Alegre;2023
2950;1429948;3550308;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Gestão Da Tecnologia Da Informação;São Paulo;2023
2950;1429948;4212502;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Gestão Da Tecnologia Da Informação;Penha;2023
2950;1429948;4307708;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Gestão Da Tecnologia Da Informação;Esteio;2023
2950;1429948;4316907;cadastro_cursos;2;2021;2023;3;Centro Universitário FADERGS;Gestão Da Tecnologia Da Informação;Santa Maria;2023
2950;1457870;3550308;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Ciência Da Computação;São Paulo;2023
2950;1457871;4307708;cadastro_cursos;2;2021;2023;3;Centro Universitário FADERGS;Sistemas Para Internet;Esteio;2023
2950;1457871;4312401;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Sistemas Para Internet;Montenegro;2023
2950;1457872;4314902;cadastro_cursos;2;2020;2022;3;Centro Universitário FADERGS;Engenharia Da Computação;Porto Alegre;2022
2950;1457873;4218202;cadastro_cursos;2;2021;2023;3;Centro Universitário FADERGS;Redes De Computadores;Timbó;2023
2950;1457877;4320008;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Jogos Digitais;Sapucaia do Sul;2023
2950;1515260;4305108;cadastro_cursos;2;2021;2023;3;Centro Universitário FADERGS;Segurança Da Informação;Caxias do Sul;2023
2950;1515260;4307708;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Segurança Da Informação;Esteio;2023
2950;1516444;4314100;cadastro_cursos;2;2020;2023;4;Centro Universitário FADERGS;Big Data E Inteligência Analítica;Passo Fundo;2023
296;102126;4302808;cadastro_cursos;1;2014;2016;3;UNIVERSIDADE DA REGIÃO DA CAMPANHA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Caçapava do Sul;2016
298;111090;1500701;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Anajás;2024
298;111090;1702307;cadastro_cursos;2;2020;2024;5;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Arapoema;2024
298;111090;2105427;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Itinga do Maranhão;2024
298;111090;2611804;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Ribeirão;2024
298;111090;2903003;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Barra do Mendes;2024
298;111090;2912509;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Ibipitanga;2024
298;111090;2919702;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Macarani;2024
298;111090;2923001;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Nova Viçosa;2024
298;111090;2928406;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Santa Rita de Cássia;2024
298;111090;3143906;cadastro_cursos;2;2014;2016;3;UNIVERSIDADE PITÁGORAS UNOPAR;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Muriaé;2016
298;111090;3148103;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Patrocínio;2024
298;111090;3159605;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Santa Rita do Sapucaí;2024
298;111090;3203007;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Iúna;2023
298;111090;3204054;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Pedro Canário;2023
298;111090;4102000;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Assis Chateaubriand;2024
298;111090;4119608;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Pitanga;2024
298;111090;4306908;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Encruzilhada do Sul;2024
298;111090;4309407;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Guaporé;2024
298;111090;5000609;cadastro_cursos;2;2020;2022;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Amambai;2022
298;111090;5005400;cadastro_cursos;2;2014;2016;3;UNIVERSIDADE PITÁGORAS UNOPAR;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Maracaju;2016
298;111090;5007901;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Sidrolândia;2023
298;111090;5103254;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Colniza;2024
298;111090;5103304;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Comodoro;2024
298;111090;5214606;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Niquelândia;2024
298;111090;5217708;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Análise E Desenvolvimento De Sistemas;Pontalina;2024
298;1537350;1100189;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Pimenta Bueno;2024
298;1537350;1100304;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Vilhena;2023
298;1537350;2101400;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Balsas;2024
298;1537350;2104057;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Estreito;2024
298;1537350;2307304;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Juazeiro do Norte;2024
298;1537350;2308708;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Morada Nova;2024
298;1537350;2311405;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Quixeramobim;2024
298;1537350;2924009;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Paulo Afonso;2023
298;1537350;2926400;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Riacho de Santana;2024
298;1537350;3107307;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Bocaiúva;2024
298;1537350;3135100;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Janaúba;2024
298;1537350;3138203;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Lavras;2024
298;1537350;3162500;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;São João del Rei;2024
298;1537350;3202306;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Guaçuí;2024
298;1537350;3202405;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Guarapari;2024
298;1537350;3300803;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Cachoeiras de Macacu;2023
298;1537350;3302205;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Itaperuna;2024
298;1537350;3516309;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Francisco Morato;2024
298;1537350;3538006;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Pindamonhangaba;2024
298;1537350;3550605;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;São Roque;2024
298;1537350;4119152;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Pinhais;2023
298;1537350;4209300;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Lages;2024
298;1537350;4219705;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Xaxim;2023
298;1537350;4309407;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Guaporé;2024
298;1537350;4311304;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Lagoa Vermelha;2024
298;1537350;4316907;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Back-End;Santa Maria;2024
298;1537353;1508100;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Tucuruí;2024
298;1537353;2101608;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Barra do Corda;2024
298;1537353;2301109;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Aracati;2024
298;1537353;2408003;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Mossoró;2023
298;1537353;2503704;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Cajazeiras;2023
298;1537353;2504009;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Campina Grande;2024
298;1537353;2604106;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Caruaru;2024
298;1537353;2910602;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Esplanada;2024
298;1537353;3151800;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Poços de Caldas;2023
298;1537353;3171204;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Vespasiano;2023
298;1537353;3300233;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Armação dos Búzios;2024
298;1537353;3300407;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Barra Mansa;2024
298;1537353;3302700;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Maricá;2024
298;1537353;3530102;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Mirandópolis;2024
298;1537353;3543303;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Ribeirão Pires;2024
298;1537353;3546801;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Santa Isabel;2024
298;1537353;4104006;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Campina Grande do Sul;2024
298;1537353;4214805;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Rio do Sul;2023
298;1537353;5210208;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Mobile;Iporá;2024
298;1537363;1502202;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Devops;Capanema;2024
298;1537363;2906006;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Devops;Campo Formoso;2024
298;1537363;2919553;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Devops;Luís Eduardo Magalhães;2023
298;1537363;3148004;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Devops;Patos de Minas;2024
298;1537363;3169901;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Devops;Ubá;2024
298;1537363;3205101;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Devops;Viana;2024
298;1537363;3302502;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Devops;Magé;2024
298;1537363;3304706;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Devops;Santo Antônio de Pádua;2024
298;1537363;3554003;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Devops;Tatuí;2024
298;1537745;1400100;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Boa Vista;2023
298;1537745;1500305;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Afuá;2023
298;1537745;2608909;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Limoeiro;2024
298;1537745;2905008;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Caculé;2024
298;1537745;2906873;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Capim Grosso;2024
298;1537745;3172004;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Visconde do Rio Branco;2024
298;1537745;3513801;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Diadema;2024
298;1537745;3515707;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Ferraz de Vasconcelos;2024
298;1537745;3522307;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Itapetininga;2024
298;1537745;3528502;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Mairiporã;2024
298;1537745;3537305;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Penápolis;2024
298;1537745;3557006;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Votorantim;2024
298;1537745;4100400;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Almirante Tamandaré;2024
298;1537745;4101507;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Arapongas;2024
298;1537745;4102109;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Astorga;2024
298;1537745;4118204;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Paranaguá;2024
298;1537745;4307005;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Erechim;2024
298;1537745;4317202;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Santa Rosa;2024
298;1537745;5107925;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Desenvolvimento Para Web;Sorriso;2024
298;1548987;1508100;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Tucuruí;2024
298;1548987;2604106;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Caruaru;2024
298;1548987;2611606;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Recife;2024
298;1548987;3201308;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Cariacica;2024
298;1548987;3205200;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Vila Velha;2024
298;1548987;3300803;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Cachoeiras de Macacu;2024
298;1548987;3534302;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Orlândia;2024
298;1548987;4104808;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Cascavel;2024
298;1548987;4113205;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Lapa;2024
298;1548987;4120903;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Quedas do Iguaçu;2023
298;1548987;4315404;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Redentora;2024
298;1548987;5107602;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Rondonópolis;2023
298;1548987;5107909;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Arquitetura De Dados;Sinop;2023
298;1548993;3511102;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Computação Em Nuvem;Catanduva;2024
298;1548993;4202800;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Computação Em Nuvem;Braço do Norte;2024
298;1548993;5107925;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Computação Em Nuvem;Sorriso;2024
298;1548993;5201108;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Computação Em Nuvem;Anápolis;2024
298;1548994;2301109;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Aracati;2024
298;1548994;2906501;cadastro_cursos;2;2021;2023;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Candeias;2023
298;1548994;2909802;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Cruz das Almas;2024
298;1548994;2919553;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Luís Eduardo Magalhães;2024
298;1548994;3122306;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Divinópolis;2024
298;1548994;3135100;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Janaúba;2024
298;1548994;3203908;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Nova Venécia;2024
298;1548994;3523404;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Itatiba;2024
298;1548994;3550605;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;São Roque;2024
298;1548994;4107652;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Fazenda Rio Grande;2024
298;1548994;4114609;cadastro_cursos;2;2021;2024;4;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Marechal Cândido Rondon;2024
298;1548994;4203006;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Caçador;2024
298;1548994;4310207;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Ijuí;2024
298;1548994;4314100;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Passo Fundo;2024
298;1548994;4317905;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;Santo Cristo;2024
298;1548994;4318705;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Inteligência De Mercado E Análise De Dados;São Leopoldo;2024
298;1549929;1500206;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Redes De Computadores;Acará;2024
298;1549929;1502954;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Redes De Computadores;Eldorado do Carajás;2024
298;1549929;1506195;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Redes De Computadores;Rurópolis;2024
298;1549929;1600535;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Redes De Computadores;Porto Grande;2024
298;1549929;2203909;cadastro_cursos;2;2022;2024;3;Universidade Pitágoras Unopar Anhanguera;Redes De Computadores;Floriano;2024
