NU_ANO_CENSO;CO_IES;NO_IES;N_CURSOS;N_CURSOS_ALERTA;N_CURSOS_ATENCAO;N_CURSOS_INFORMACAO;N_CURSOS_SEM_OBSERVACOES;PCT_CURSOS_COM_ALERTA;PRINCIPAIS_OBSERVACOES;TEXTO_ENTENDA
2022;1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;4;0;0;0;4;0.0;;Em 2022, CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO tem 4 cursos de Computação na base. Nenhum tem observações.
2022;1151;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE;3;0;0;0;3;0.0;;Em 2022, FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE tem 3 cursos de Computação na base. Nenhum tem observações.
2022;1153;UNIVERSIDADE CÂNDIDO MENDES;7;2;2;0;3;28.6;"Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (2 cursos)";"Em 2022, UNIVERSIDADE CÂNDIDO MENDES tem 7 cursos de Computação na base. 2 ficam de fora de algum gráfico e 2 aparecem com aviso. Principais observações: Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (2 cursos)."
2022;1160;Centro Universitário Cambury;2;0;0;0;2;0.0;;Em 2022, Centro Universitário Cambury tem 2 cursos de Computação na base. Nenhum tem observações.
2022;11604;FACULDADE SANTA RITA DE CHAPECÓ;2;0;0;0;2;0.0;;Em 2022, FACULDADE SANTA RITA DE CHAPECÓ tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1161;INSPER INSTITUTO DE ENSINO E PESQUISA;2;0;0;0;2;0.0;;Em 2022, INSPER INSTITUTO DE ENSINO E PESQUISA tem 2 cursos de Computação na base. Nenhum tem observações.
2022;11645;FACULDADE UNINASSAU VILHENA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE UNINASSAU VILHENA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1166;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA;6;0;0;0;6;0.0;;Em 2022, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA tem 6 cursos de Computação na base. Nenhum tem observações.
2022;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;8;1;0;0;7;12.5;Matrículas concentradas ou municípios vazios (EaD) (1 curso);Em 2022, CENTRO UNIVERSITÁRIO JORGE AMADO tem 8 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas concentradas ou municípios vazios (EaD) (1 curso).
2022;1187;CENTRO UNIVERSITÁRIO MÓDULO;1;0;0;0;1;0.0;;Em 2022, CENTRO UNIVERSITÁRIO MÓDULO tem 1 curso de Computação na base. Nenhum tem observações.
2022;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;1;0;0;0;1;0.0;;Em 2022, UNIVERSIDADE DO PLANALTO CATARINENSE tem 1 curso de Computação na base. Nenhum tem observações.
2022;11895;FACULDADE UNIBRASÍLIA;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE UNIBRASÍLIA tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1195;FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA;1;0;0;0;1;0.0;;Em 2022, FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA tem 1 curso de Computação na base. Nenhum tem observações.
2022;1196;UNIVERSIDADE CESUMAR;10;0;0;6;4;0.0;Municípios cadastrados sem nenhum aluno (EaD) (6 cursos);Em 2022, UNIVERSIDADE CESUMAR tem 10 cursos de Computação na base. 6 têm só nota informativa. Principais observações: Municípios cadastrados sem nenhum aluno (EaD) (6 cursos).
2022;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;2;0;0;0;2;0.0;;Em 2022, UNIVERSIDADE FEDERAL DO RIO GRANDE tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1205;CENTRO UNIVERSITÁRIO FAEL;2;0;0;2;0;0.0;Municípios cadastrados sem nenhum aluno (EaD) (2 cursos);Em 2022, CENTRO UNIVERSITÁRIO FAEL tem 2 cursos de Computação na base. 2 têm só nota informativa. Principais observações: Municípios cadastrados sem nenhum aluno (EaD) (2 cursos).
2022;12247;Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília;2;0;0;0;2;0.0;;Em 2022, Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de Brasília tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1225;CENTRO UNIVERSITÁRIO AMPARENSE;1;0;0;0;1;0.0;;Em 2022, CENTRO UNIVERSITÁRIO AMPARENSE tem 1 curso de Computação na base. Nenhum tem observações.
2022;12268;FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1227;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE BARREIRAS;2;1;0;0;1;50.0;"Matrículas caíram a zero de um ano para o outro (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE BARREIRAS tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2022;1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;1;0;0;0;1;0.0;;Em 2022, CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL tem 1 curso de Computação na base. Nenhum tem observações.
2022;1231;FACULDADE CNEC SANTO ÂNGELO;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE CNEC SANTO ÂNGELO tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1232;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;2;0;0;0;2;0.0;;Em 2022, CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1233;CENTRO UNIVERSITÁRIO UNIC;4;0;0;0;4;0.0;;Em 2022, CENTRO UNIVERSITÁRIO UNIC tem 4 cursos de Computação na base. Nenhum tem observações.
2022;1237;CENTRO UNIVERSITÁRIO NOSSA SENHORA APARECIDA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, CENTRO UNIVERSITÁRIO NOSSA SENHORA APARECIDA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;124;UNIVERSIDADE DE ARARAQUARA;4;2;0;0;2;50.0;"Matrículas concentradas ou municípios vazios (EaD) (1 curso); Zero inscritos informados (1 curso)";"Em 2022, UNIVERSIDADE DE ARARAQUARA tem 4 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Matrículas concentradas ou municípios vazios (EaD) (1 curso); Zero inscritos informados (1 curso)."
2022;1244;Centro Universitário Multivix Vitória;2;0;0;0;2;0.0;;Em 2022, Centro Universitário Multivix Vitória tem 2 cursos de Computação na base. Nenhum tem observações.
2022;12523;Faculdade da Serra Gaúcha de Bento Gonçalves;1;0;0;0;1;0.0;;Em 2022, Faculdade da Serra Gaúcha de Bento Gonçalves tem 1 curso de Computação na base. Nenhum tem observações.
2022;1253;FACULDADE METODISTA GRANBERY;1;0;0;0;1;0.0;;Em 2022, FACULDADE METODISTA GRANBERY tem 1 curso de Computação na base. Nenhum tem observações.
2022;1255;Centro Universitário FBV Wyden;15;4;1;0;10;26.7;"Zero inscritos informados (2 cursos); Matrículas concentradas ou municípios vazios (EaD) (1 curso); Zero matrículas, mas com ingressantes (1 curso)";"Em 2022, Centro Universitário FBV Wyden tem 15 cursos de Computação na base. 4 ficam de fora de algum gráfico e 1 aparece com aviso. Principais observações: Zero inscritos informados (2 cursos); Matrículas concentradas ou municípios vazios (EaD) (1 curso); Zero matrículas, mas com ingressantes (1 curso)."
2022;1258;FACULDADE ANHANGUERA DE CASCAVEL;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE ANHANGUERA DE CASCAVEL tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;126;INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;2;0;0;0;2;0.0;;Em 2022, INSTITUTO NACIONAL DE TELECOMUNICAÇÕES tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1264;CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE;2;2;0;0;0;100.0;"Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE tem 2 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)."
2022;1267;INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS;2;0;0;0;2;0.0;;Em 2022, INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;15;1;0;1;13;6.7;"Zero inscritos informados (1 curso); Classificação do curso mudou ao longo dos anos (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO tem 15 cursos de Computação na base. 1 fica de fora de algum gráfico e 1 tem só nota informativa. Principais observações: Zero inscritos informados (1 curso); Classificação do curso mudou ao longo dos anos (1 curso)."
2022;1273;Centro Universitário Campo Limpo Paulista;6;1;4;0;1;16.7;"Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (4 cursos)";"Em 2022, Centro Universitário Campo Limpo Paulista tem 6 cursos de Computação na base. 1 fica de fora de algum gráfico e 4 aparecem com aviso. Principais observações: Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (4 cursos)."
2022;12758;Faculdade Unesc-Unama;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, Faculdade Unesc-Unama tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;12784;FACULDADE DE TECNOLOGIA FTEC;1;0;0;0;1;0.0;;Em 2022, FACULDADE DE TECNOLOGIA FTEC tem 1 curso de Computação na base. Nenhum tem observações.
2022;12916;IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1292;Centro Universitário de Adamantina;2;0;0;0;2;0.0;;Em 2022, Centro Universitário de Adamantina tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1294;Centro Universitário das Américas;20;20;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (20 cursos); Mesmo número de vagas em vários cursos (8 cursos)";"Em 2022, Centro Universitário das Américas tem 20 cursos de Computação na base. 20 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (20 cursos); Mesmo número de vagas em vários cursos (8 cursos)."
2022;1295;FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;1298;Faculdade Estácio de Alagoas - Estácio FAL;2;0;0;0;2;0.0;;Em 2022, Faculdade Estácio de Alagoas - Estácio FAL tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;1;0;0;0;1;0.0;;Em 2022, FACULDADES INTEGRADAS DE FERNANDÓPOLIS tem 1 curso de Computação na base. Nenhum tem observações.
2022;13;UNIVERSIDADE DE CAXIAS DO SUL;12;3;1;0;8;25.0;"Zero inscritos informados (3 cursos); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2022, UNIVERSIDADE DE CAXIAS DO SUL tem 12 cursos de Computação na base. 3 ficam de fora de algum gráfico e 1 aparece com aviso. Principais observações: Zero inscritos informados (3 cursos); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2022;1301;INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;10;1;1;0;8;10.0;"Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2022, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO tem 10 cursos de Computação na base. 1 fica de fora de algum gráfico e 1 aparece com aviso. Principais observações: Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2022;1305;FACULDADE ANHANGUERA DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE ANHANGUERA DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1310;FACULDADE DE AMERICANA;3;1;0;0;2;33.3;Matrículas caíram a zero de um ano para o outro (1 curso);Em 2022, FACULDADE DE AMERICANA tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso).
2022;13106;FACULDADE DE TECNOLOGIA LOURENÇO FILHO;1;0;0;0;1;0.0;;Em 2022, FACULDADE DE TECNOLOGIA LOURENÇO FILHO tem 1 curso de Computação na base. Nenhum tem observações.
2022;1313;FACULDADE DE SUZANO;1;1;0;0;0;100.0;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)";"Em 2022, FACULDADE DE SUZANO tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)."
2022;1318;FACULDADE UNINASSAU VITÓRIA DA CONQUISTA;1;0;0;0;1;0.0;;Em 2022, FACULDADE UNINASSAU VITÓRIA DA CONQUISTA tem 1 curso de Computação na base. Nenhum tem observações.
2022;1322;FACULDADE EDUVALE DE AVARÉ;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, FACULDADE EDUVALE DE AVARÉ tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;1325;FACULDADE DE APUCARANA;1;0;0;0;1;0.0;;Em 2022, FACULDADE DE APUCARANA tem 1 curso de Computação na base. Nenhum tem observações.
2022;1326;Faculdade Multivix Serra;4;0;0;0;4;0.0;;Em 2022, Faculdade Multivix Serra tem 4 cursos de Computação na base. Nenhum tem observações.
2022;1330;FACULDADE COTEMIG;3;0;2;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (2 cursos);Em 2022, FACULDADE COTEMIG tem 3 cursos de Computação na base. 2 aparecem com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (2 cursos).
2022;1334;CENTRO UNIVERSITÁRIO FACISA;2;0;0;0;2;0.0;;Em 2022, CENTRO UNIVERSITÁRIO FACISA tem 2 cursos de Computação na base. Nenhum tem observações.
2022;13359;FACULDADE IDEAU DE BAGÉ;2;0;0;0;2;0.0;;Em 2022, FACULDADE IDEAU DE BAGÉ tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1336;CENTRO UNIVERSITÁRIO ASSIS GURGACZ;5;1;0;0;4;20.0;Zero inscritos informados (1 curso);Em 2022, CENTRO UNIVERSITÁRIO ASSIS GURGACZ tem 5 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1337;CENTRO UNIVERSITÁRIO MATER DEI;1;0;0;0;1;0.0;;Em 2022, CENTRO UNIVERSITÁRIO MATER DEI tem 1 curso de Computação na base. Nenhum tem observações.
2022;1345;FACULDADE ANHANGUERA DE OSASCO;2;0;0;0;2;0.0;;Em 2022, FACULDADE ANHANGUERA DE OSASCO tem 2 cursos de Computação na base. Nenhum tem observações.
2022;13481;FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA;1;0;0;0;1;0.0;;Em 2022, FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA tem 1 curso de Computação na base. Nenhum tem observações.
2022;135;Claretiano - Centro Universitário;3;0;0;1;2;0.0;Classificação do curso mudou ao longo dos anos (1 curso);Em 2022, Claretiano - Centro Universitário tem 3 cursos de Computação na base. 1 tem só nota informativa. Principais observações: Classificação do curso mudou ao longo dos anos (1 curso).
2022;1351;CENTRO UNIVERSITÁRIO SOCIESC;19;0;0;0;19;0.0;;Em 2022, CENTRO UNIVERSITÁRIO SOCIESC tem 19 cursos de Computação na base. Nenhum tem observações.
2022;1356;CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL;1;0;0;0;1;0.0;;Em 2022, CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL tem 1 curso de Computação na base. Nenhum tem observações.
2022;1360;iCEV - Instituto de Ensino Superior;1;0;0;0;1;0.0;;Em 2022, iCEV - Instituto de Ensino Superior tem 1 curso de Computação na base. Nenhum tem observações.
2022;1362;Centro Universitário Governador Ozanam Coelho;1;0;0;0;1;0.0;;Em 2022, Centro Universitário Governador Ozanam Coelho tem 1 curso de Computação na base. Nenhum tem observações.
2022;1363;FACULDADE VISCONDE DE CAIRÚ;2;0;1;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE VISCONDE DE CAIRÚ tem 2 cursos de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1364;CENTRO UNIVERSIÁRIO UNIFTC;1;0;0;0;1;0.0;;Em 2022, CENTRO UNIVERSIÁRIO UNIFTC tem 1 curso de Computação na base. Nenhum tem observações.
2022;1365;CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO;8;0;1;1;6;0.0;"Inscritos iguais às vagas ou aos ingressantes (1 curso); Código do curso aparece em outra instituição (2 cursos)";"Em 2022, CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO tem 8 cursos de Computação na base. 1 aparece com aviso e 1 tem só nota informativa. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso); Código do curso aparece em outra instituição (2 cursos)."
2022;13677;FACULDADE DE TECNOLOGIA SENAI CIC;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, FACULDADE DE TECNOLOGIA SENAI CIC tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;13684;FACULDADE ANHANGUERA DE CONTAGEM;2;1;0;0;1;50.0;"Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)";"Em 2022, FACULDADE ANHANGUERA DE CONTAGEM tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)."
2022;13695;ESCOLA DE MATEMÁTICA APLICADA;1;0;0;0;1;0.0;;Em 2022, ESCOLA DE MATEMÁTICA APLICADA tem 1 curso de Computação na base. Nenhum tem observações.
2022;137;CENTRO UNIVERSITÁRIO SAGRADO CORAÇÃO;5;1;0;0;4;20.0;Zero inscritos informados (1 curso);Em 2022, CENTRO UNIVERSITÁRIO SAGRADO CORAÇÃO tem 5 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1374;FACULDADE DE GUARANTÃ DO NORTE;1;0;0;0;1;0.0;;Em 2022, FACULDADE DE GUARANTÃ DO NORTE tem 1 curso de Computação na base. Nenhum tem observações.
2022;1375;FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;13752;FACULDADE DOM RICARDO;1;0;0;0;1;0.0;;Em 2022, FACULDADE DOM RICARDO tem 1 curso de Computação na base. Nenhum tem observações.
2022;13796;FACULDADE DE PORTO FELIZ;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE DE PORTO FELIZ tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;2;0;0;0;2;0.0;;Em 2022, CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1381;Faculdade Martha Falcão Wyden;4;1;0;0;3;25.0;Zero inscritos informados (1 curso);Em 2022, Faculdade Martha Falcão Wyden tem 4 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;13812;ESCOLA SUPERIOR ABERTA DO BRASIL;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, ESCOLA SUPERIOR ABERTA DO BRASIL tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1386;FACULDADE ESAMC CAMPINAS;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE ESAMC CAMPINAS tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1388;CENTRO UNIVERSITÁRIO SUMARÉ;7;1;0;0;6;14.3;Matrículas concentradas ou municípios vazios (EaD) (1 curso);Em 2022, CENTRO UNIVERSITÁRIO SUMARÉ tem 7 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas concentradas ou municípios vazios (EaD) (1 curso).
2022;13897;FACULDADE LABORO;2;0;1;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE LABORO tem 2 cursos de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;13944;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS;1;0;0;0;1;0.0;;Em 2022, FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS tem 1 curso de Computação na base. Nenhum tem observações.
2022;1396;Centro Universitário Dinâmica das Cataratas;3;0;0;1;2;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, Centro Universitário Dinâmica das Cataratas tem 3 cursos de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;13982;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE BELÉM;1;1;0;0;0;100.0;"Matrículas caíram a zero de um ano para o outro (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE BELÉM tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2022;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;23;1;0;0;22;4.3;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)";"Em 2022, UNIVERSIDADE DO VALE DO RIO DOS SINOS tem 23 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)."
2022;140;UNIVERSIDADE DE VASSOURAS;3;0;0;0;3;0.0;;Em 2022, UNIVERSIDADE DE VASSOURAS tem 3 cursos de Computação na base. Nenhum tem observações.
2022;1400;Centro Universitário da Indústria;2;0;0;0;2;0.0;;Em 2022, Centro Universitário da Indústria tem 2 cursos de Computação na base. Nenhum tem observações.
2022;14028;Centro Universitário UNA de Betim;5;0;0;0;5;0.0;;Em 2022, Centro Universitário UNA de Betim tem 5 cursos de Computação na base. Nenhum tem observações.
2022;1409;FACULDADE DO CENTRO LESTE;3;0;0;0;3;0.0;;Em 2022, FACULDADE DO CENTRO LESTE tem 3 cursos de Computação na base. Nenhum tem observações.
2022;1410;Faculdade Área1 Wyden;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, Faculdade Área1 Wyden tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;1412;FACULDADE ANHANGUERA DE JUNDIAÍ;3;1;0;0;2;33.3;Zero inscritos informados (1 curso);Em 2022, FACULDADE ANHANGUERA DE JUNDIAÍ tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;14156;Faculdade Presidente Antônio Carlos de Teófilo Otoni;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, Faculdade Presidente Antônio Carlos de Teófilo Otoni tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;14161;Faculdade Única de Contagem;1;1;0;0;0;100.0;"Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)";"Em 2022, Faculdade Única de Contagem tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)."
2022;1418;Centro Universitário Toledo Wyden;4;1;0;0;3;25.0;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso); Curso com pouquíssima atividade na série (1 curso)";"Em 2022, Centro Universitário Toledo Wyden tem 4 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso); Curso com pouquíssima atividade na série (1 curso)."
2022;1419;CENTRO UNIVERSITÁRIO CURITIBA;2;0;0;0;2;0.0;;Em 2022, CENTRO UNIVERSITÁRIO CURITIBA tem 2 cursos de Computação na base. Nenhum tem observações.
