NU_ANO_CENSO;CO_IES;NO_IES;CO_CURSO;NO_CURSO;DS_TP_MODALIDADE_ENSINO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;CH_CURSO_ANO;FLAG;TITULO;GRAVIDADE;NV;EVIDENCIA;COMO_TRATAMOS
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1303637;JOGOS DIGITAIS;EaD;;;;2019|3998|1303637;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 100 vagas em 10 dos seus 15 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 100 vagas.;Fica de fora de: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1303637;JOGOS DIGITAIS;EaD;;;;2019|3998|1303637;FL_VAGAS_REPETIDAS;Mesmo número de vagas em vários cursos;Atenção;2;Em 2019, a instituição declarou 100 vagas em 10 dos seus 15 cursos de Computação. Este curso declarou 100 vagas.;Aparece com aviso em: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1303637;JOGOS DIGITAIS;EaD;;;;2019|3998|1303637;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 10 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322073;ENGENHARIA DE COMPUTAÇÃO;EaD;;;;2019|3998|1322073;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 100 vagas em 10 dos seus 15 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 100 vagas.;Fica de fora de: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322073;ENGENHARIA DE COMPUTAÇÃO;EaD;;;;2019|3998|1322073;FL_VAGAS_REPETIDAS;Mesmo número de vagas em vários cursos;Atenção;2;Em 2019, a instituição declarou 100 vagas em 10 dos seus 15 cursos de Computação. Este curso declarou 100 vagas.;Aparece com aviso em: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322073;ENGENHARIA DE COMPUTAÇÃO;EaD;;;;2019|3998|1322073;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 27 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322074;ENGENHARIA DE SOFTWARE;EaD;;;;2019|3998|1322074;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 100 vagas em 10 dos seus 15 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 100 vagas.;Fica de fora de: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322074;ENGENHARIA DE SOFTWARE;EaD;;;;2019|3998|1322074;FL_INSCRITO_IGUAL;Inscritos iguais às vagas ou aos ingressantes;Atenção;2;Foram informados 10 inscritos, número idêntico ao de ingressantes (10).;Aparece com aviso em: Inscritos nos processos seletivos.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322074;ENGENHARIA DE SOFTWARE;EaD;;;;2019|3998|1322074;FL_NOME_ROTULO_DIVERGENTE;Nome do curso diferente da classificação do INEP;Atenção;2;"O curso se chama ""ENGENHARIA DE SOFTWARE"", mas o INEP o classificou como ""Ciência da computação"" (código 0614C01).";Aparece com aviso em: Distribuição por tipo de curso.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322074;ENGENHARIA DE SOFTWARE;EaD;;;;2019|3998|1322074;FL_VAGAS_REPETIDAS;Mesmo número de vagas em vários cursos;Atenção;2;Em 2019, a instituição declarou 100 vagas em 10 dos seus 15 cursos de Computação. Este curso declarou 100 vagas.;Aparece com aviso em: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;1322074;ENGENHARIA DE SOFTWARE;EaD;;;;2019|3998|1322074;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 11 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;5000003;ENGENHARIA DE COMPUTAÇÃO;Presencial;;;;2019|3998|5000003;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 100 vagas em 10 dos seus 15 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 200 vagas.;Fica de fora de: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;97145;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Presencial;;;;2019|3998|97145;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 100 vagas em 10 dos seus 15 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 100 vagas.;Fica de fora de: Vagas oferecidas.
2019;3998;INSTITUTO INFNET RIO DE JANEIRO;97145;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Presencial;;;;2019|3998|97145;FL_VAGAS_REPETIDAS;Mesmo número de vagas em vários cursos;Atenção;2;Em 2019, a instituição declarou 100 vagas em 10 dos seus 15 cursos de Computação. Este curso declarou 100 vagas.;Aparece com aviso em: Vagas oferecidas.
2019;4;UNIVERSIDADE FEDERAL DO AMAZONAS;122634;ENGENHARIA DE SOFTWARE;Presencial;;;;2019|4|122634;FL_NOME_ROTULO_DIVERGENTE;Nome do curso diferente da classificação do INEP;Atenção;2;"O curso se chama ""ENGENHARIA DE SOFTWARE"", mas o INEP o classificou como ""Sistemas de informação"" (código 0615S02).";Aparece com aviso em: Distribuição por tipo de curso.
2019;40;UNIVERSIDADE DO ESTADO DA BAHIA;18671;SISTEMAS DE INFORMAÇÃO;Presencial;;;;2019|40|18671;FL_ROTULO_MUDA_NA_SERIE;Classificação do curso mudou ao longo dos anos;Informação;1;"O INEP classificou este curso assim: 2009 a 2023: Sistemas de informação; 2024: Engenharia de software.";Aparece com aviso em: Distribuição por tipo de curso e Evolução de um mesmo curso.
2019;4006;FACULDADE DE TECNOLOGIA SENAC PELOTAS;120682;REDES DE COMPUTADORES;Presencial;;;;2019|4006|120682;FL_CO_CURSO_EM_VARIAS_IES;Código do curso aparece em outra instituição;Informação;1;"O código 120682 foi usado por 2 instituições diferentes ao longo dos anos: FACULDADE DE TECNOLOGIA SENAC PELOTAS (2009 a 2022); Centro Universitário Senac RS (2023 a 2024).";Aparece com aviso em: Evolução de um mesmo curso.
2019;4006;FACULDADE DE TECNOLOGIA SENAC PELOTAS;74677;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|4006|74677;FL_CO_CURSO_EM_VARIAS_IES;Código do curso aparece em outra instituição;Informação;1;"O código 74677 foi usado por 2 instituições diferentes ao longo dos anos: FACULDADE DE TECNOLOGIA SENAC PELOTAS (2009 a 2022); Centro Universitário Senac RS (2023 a 2024).";Aparece com aviso em: Evolução de um mesmo curso.
2019;4010;CENTRO UNIVERSITÁRIO METODISTA;115700;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|4010|115700;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;4010;CENTRO UNIVERSITÁRIO METODISTA;115700;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;4314902;Porto Alegre;RS;2019|4010|115700;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Porto Alegre aparece neste curso com 0 matrículas por 3 anos seguidos, de 2017 a 2019.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;4010;CENTRO UNIVERSITÁRIO METODISTA;91292;ENGENHARIA DE COMPUTAÇÃO;Presencial;;;;2019|4010|91292;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;88672;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|4017|88672;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;1419545;BANCO DE DADOS;EaD;;;;2019|402|1419545;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 35 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;1419546;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;EaD;;;;2019|402|1419546;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 61 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;1419547;SEGURANÇA DA INFORMAÇÃO;EaD;;;;2019|402|1419547;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 41 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;1442827;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;EaD;;;;2019|402|1442827;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 143 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;4020;FACULDADE DE TECNOLOGIA DE BOTUCATU;75343;INFORMÁTICA;Presencial;;;;2019|4020|75343;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;106248;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;EaD;;;;2019|403|106248;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 122 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;1121456;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;EaD;;;;2019|403|1121456;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 499 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;112590;SEGURANÇA DA INFORMAÇÃO;EaD;;;;2019|403|112590;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 156 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;118984;REDES DE COMPUTADORES;Presencial;;;;2019|403|118984;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos para 50 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;119026;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Presencial;;;;2019|403|119026;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos para 200 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;1445848;REDES DE COMPUTADORES;EaD;;;;2019|403|1445848;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 108 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;52489;SISTEMA DE INFORMAÇÃO;Presencial;;;;2019|403|52489;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos para 50 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;404;FACULDADES INTEGRADAS DA UPIS;49343;SISTEMA DE INFORMAÇÃO;Presencial;;;;2019|404|49343;FL_INSCRITO_IGUAL;Inscritos iguais às vagas ou aos ingressantes;Atenção;2;Foram informados 448 inscritos, número idêntico ao de vagas (448).;Aparece com aviso em: Inscritos nos processos seletivos.
2019;4043;FACULDADE TECNOLOGIA EDUVALE - AVARÉ;79537;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|4043|79537;FL_CO_CURSO_EM_VARIAS_IES;Código do curso aparece em outra instituição;Informação;1;"O código 79537 foi usado por 2 instituições diferentes ao longo dos anos: FACULDADE TECNOLOGIA EDUVALE - AVARÉ (2009 a 2020); FACULDADE EDUVALE DE AVARÉ (2021 a 2024).";Aparece com aviso em: Evolução de um mesmo curso.
2019;4077;Faculdade QI Brasil;1130274;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;EaD;;;;2019|4077|1130274;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 300 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;4077;Faculdade QI Brasil;1442041;SISTEMAS PARA INTERNET;EaD;;;;2019|4077|1442041;FL_INSCRITO_IGUAL;Inscritos iguais às vagas ou aos ingressantes;Atenção;2;Foram informados 1 inscritos, número idêntico ao de ingressantes (1).;Aparece com aviso em: Inscritos nos processos seletivos.
2019;4077;Faculdade QI Brasil;1442041;SISTEMAS PARA INTERNET;EaD;;;;2019|4077|1442041;FL_EAD_SEM_TERRITORIO;Sem detalhe por município no Censo;Informação;1;O Censo de 2019 não informou os municípios deste curso a distância. Só há o total nacional: 1 matrículas.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2019;4093;FACULDADE DE TECNOLOGIA DE CURITIBA;1332757;ENGENHARIA DE COMPUTAÇÃO;Presencial;;;;2019|4093|1332757;FL_INSCRITO_IGUAL;Inscritos iguais às vagas ou aos ingressantes;Atenção;2;Foram informados 50 inscritos, número idêntico ao de vagas e ao de ingressantes (50).;Aparece com aviso em: Inscritos nos processos seletivos.
2019;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;1322961;SISTEMAS PARA INTERNET;Presencial;;;;2019|4098|1322961;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;4157;FACULDADE METROPOLITANA DE RIO DO SUL;100872;SISTEMAS DE INFORMAÇÃO;Presencial;;;;2019|4157|100872;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos para 399 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;416;FACULDADE DE SÃO PAULO;47607;CIÊNCIA DA COMPUTAÇÃO;Presencial;;;;2019|416|47607;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos para 300 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;416;FACULDADE DE SÃO PAULO;47607;CIÊNCIA DA COMPUTAÇÃO;Presencial;;;;2019|416|47607;FL_CO_CURSO_EM_VARIAS_IES;Código do curso aparece em outra instituição;Informação;1;"O código 47607 foi usado por 2 instituições diferentes ao longo dos anos: FACULDADE RENASCENCA (2009 a 2009); FACULDADE DE SÃO PAULO (2010 a 2019).";Aparece com aviso em: Evolução de um mesmo curso.
2019;416;FACULDADE DE SÃO PAULO;74540;REDES DE COMPUTADORES;Presencial;;;;2019|416|74540;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos para 350 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;416;FACULDADE DE SÃO PAULO;74540;REDES DE COMPUTADORES;Presencial;;;;2019|416|74540;FL_MAT_CAI_A_ZERO;Matrículas caíram a zero de um ano para o outro;Alerta;3;"Em 2018 o curso tinha 3 matrículas; em 2019, informou 0; o curso não aparece em 2020.";Fica de fora de: Alunos desvinculados e trancados e Evolução de um mesmo curso. Aparece com aviso em: Matrículas, ingressantes e concluintes ao longo dos anos.
2019;416;FACULDADE DE SÃO PAULO;9586;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|416|9586;FL_INSCRITO_IGUAL;Inscritos iguais às vagas ou aos ingressantes;Atenção;2;Foram informados 3 inscritos, número idêntico ao de ingressantes (3).;Aparece com aviso em: Inscritos nos processos seletivos.
2019;416;FACULDADE DE SÃO PAULO;9586;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|416|9586;FL_NOME_ROTULO_DIVERGENTE;Nome do curso diferente da classificação do INEP;Atenção;2;"O curso se chama ""ANÁLISE E DESENVOLVIMENTO DE SISTEMAS"", mas o INEP o classificou como ""Ciência da computação"" (código 0614C01).";Aparece com aviso em: Distribuição por tipo de curso.
2019;416;FACULDADE DE SÃO PAULO;9586;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|416|9586;FL_CO_CURSO_EM_VARIAS_IES;Código do curso aparece em outra instituição;Informação;1;"O código 9586 foi usado por 2 instituições diferentes ao longo dos anos: FACULDADE RENASCENCA (2009 a 2009); FACULDADE DE SÃO PAULO (2010 a 2019).";Aparece com aviso em: Evolução de um mesmo curso.
2019;417;UNIVERSIDADE CIDADE DE SÃO PAULO;1107877;ENGENHARIA DE COMPUTAÇÃO;Presencial;;;;2019|417|1107877;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2019;417;UNIVERSIDADE CIDADE DE SÃO PAULO;1107877;ENGENHARIA DE COMPUTAÇÃO;Presencial;;;;2019|417|1107877;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 1.000 vagas em 4 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 0 vagas.;Fica de fora de: Vagas oferecidas.
2019;417;UNIVERSIDADE CIDADE DE SÃO PAULO;113829;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;;;;2019|417|113829;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 1.000 vagas em 4 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 455 vagas.;Fica de fora de: Vagas oferecidas.
2019;417;UNIVERSIDADE CIDADE DE SÃO PAULO;1214120;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;EaD;;;;2019|417|1214120;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2019, a instituição repetiu 1.000 vagas em 4 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 1.750 vagas.;Fica de fora de: Vagas oferecidas.
